"","ID","Regulator","ExamDate","BankName","City","State","AssetSize","ExamMethod","Rating","UnknownVariable","MeanRankingbyQuarterwithinCity","MeanRankingbyCity","GEOID","UATYPE","LAT","LON","ExamDate_d"
"8296",23806,3,"9/1/15","BITTERROOT VALLEY BANK","LOLO","MT",380052,7,2,NA,2,1.666666667,51026,"C",46.75754,-114.079672,2015-09-01
"8297",23806,3,"1/1/19","TRAILWEST BANK","LOLO","MT",552287,7,1,NA,1,1.666666667,51026,"C",46.75754,-114.079672,2019-01-01
"8298",651457,2,"9/16/96","FIRST SECURITY BK OF MALTA","MALTA","MT",19384,2,1,NA,1.333333333,1.666666667,NA,"",48.124479,-107.783145,1996-09-16
"8299",615253,2,"3/13/12","FIRST ST BK OF MALTA","MALTA","MT",126198,2,2,NA,2,1.666666667,NA,"",48.124479,-107.783145,2012-03-13
"8300",11823,3,"9/1/05","THE MANHATTAN STATE BANK","MANHATTAN","MT",80749,2,2,NA,2,1.75,NA,"",45.771228,-111.374118,2005-09-01
"8301",11823,3,"2/1/16","MANHATTAN BANK","MANHATTAN","MT",151958,2,2,NA,2,1.75,NA,"",45.771228,-111.374118,2016-02-01
"8302",16191,3,"7/28/90","FIRST SECURITY BANK & TRUST OF MILES CITY","MILES CITY","MT",112000,9,2,NA,1.428571429,1.583333333,57169,"C",46.403204,-105.835006,1990-07-28
"8303",16191,3,"3/1/15","STOCKMAN BANK OF MONTANA","MILES CITY","MT",2805371,1,2,NA,2,1.583333333,57169,"C",46.403204,-105.835006,2015-03-01
"8304",19085,3,"1/27/91","BANK OF MONTANA MISSOULA","MISSOULA","MT",22000,9,2,NA,2,1.75,57736,"U",46.87396,-114.034222,1991-01-27
"8305",1288,4,"10/14/97","WESTERN SECURITY BANK","MISSOULA","MT",955793,1,2,NA,1.5,1.75,57736,"U",46.87396,-114.034222,1997-10-14
"8306",619457,2,"1/4/10","FLINT CREEK VALLEY BK","PHILIPSBURG","MT",52834,2,2,NA,2,2,NA,"",46.272241,-113.435709,2010-01-04
"8307",619457,2,"7/9/18","GRANITE MNT BK","PHILIPSBURG","MT",79704,2,2,NA,2,2,NA,"",46.272241,-113.435709,2018-07-09
"8308",10986,1,"8/16/91","MONTANA NATIONAL BANK","PLENTYWOOD","MT",37025,9,2,NA,2,2,NA,"",48.747919,-104.468029,1991-08-16
"8309",655651,2,"4/16/07","MONTANA ST BK","PLENTYWOOD","MT",49205,2,2,NA,2,2,NA,"",48.747919,-104.468029,2007-04-16
"8310",11019,3,"4/1/95","SECURITY STATE BANK, PLENTYWOOD, MONTANA","PLENTYWOOD","MT",64022,9,2,NA,2,2,NA,"",48.747919,-104.468029,1995-04-01
"8311",24670,1,"7/7/08","FIRST CITIZENS BANK OF POISON, N.A.","POISON","MT",30381,2,2,NA,2,2,NA,"",0,0,2008-07-07
"8312",24670,1,"1/6/14","FIRST CITIZENS BANK OF POLSON, N.A.","POLSON","MT",19036,2,2,NA,1.833333333,1.75,70588,"C",47.691397,-114.157979,2014-01-06
"8313",58282,3,"5/1/17","EAGLE BANK","POLSON","MT",57640,2,1,NA,1.5,1.75,70588,"C",47.691397,-114.157979,2017-05-01
"8314",11014,3,"9/1/94","TRADERS STATE BANK OF POPLAR MONTANA","POPLAR","MT",20000,9,2,NA,2,2,70777,"C",48.113907,-105.188202,1994-09-01
"8315",9841,1,"1/20/95","UNITED STATES NATIONAL BANK OF RED LODGE","RED LODGE","MT",27876,9,1,NA,1,1.666666667,NA,"",45.241262,-109.323626,1995-01-20
"8316",9841,1,"1/21/98","THE UNITED STATES NATIONAL BANK OF RED LODGE","RED LODGE","MT",36206,9,2,NA,2,1.666666667,NA,"",45.241262,-109.323626,1998-01-21
"8317",9841,1,"7/30/02","UNITED STATES N. B. OF RED LODGE","RED LODGE","MT",45911,2,2,NA,2,1.666666667,NA,"",45.241262,-109.323626,2002-07-30
"8318",624956,2,"3/20/18","VALLEY BK OF RONAN","RONAN","MT",101547,2,1,NA,1,1,NA,"",47.507347,-114.178287,2018-03-20
"8319",685555,2,"6/2/14","COMMUNITY BK","RONAN","MT",176954,2,1,NA,1,1,NA,"",47.507347,-114.178287,2014-06-02
"8320",20479,3,"11/1/16","FIRST SECURITY BANK OF ROUNDUP","ROUNDUP","MT",48888,2,2,NA,2,1.777777778,NA,"",46.440929,-108.427325,2016-11-01
"8321",17494,3,"4/8/92","BANK OF MONTANA RUDYARD","RUDYARD","MT",1000,9,2,NA,2,2,NA,"",48.5598,-110.55,1992-04-08
"8322",687250,2,"6/7/11","LAKE COUNTY BK","SAINT IGNATIUS","MT",27247,2,2,NA,2,2,NA,"",47.37245,-114.064086,2011-06-07
"8323",14628,3,"3/1/96","THE CITIZENS STATE BANK OF SCOBEY","SCOBEY","MT",26860,9,2,NA,2,2,NA,"",48.712594,-105.535656,1996-03-01
"8324",656153,2,"8/18/03","FIRST VALLEY BK","SEELEY LAKE","MT",30757,2,2,NA,2,2,NA,"",47.300776,-113.548481,2003-08-18
"8325",26190,3,"1/5/09","FIRST VALLEY BANK","SEELEY LAKE","MT",45878,2,2,NA,2,2,NA,"",47.300776,-113.548481,2009-01-05
"8326",343,3,"6/10/90","BANK OF MONTANA SHELBY","SHELBY","MT",59000,9,2,NA,2,2,81172,"C",48.506827,-111.867072,1990-06-10
"8327",11013,3,"2/1/13","THE FIRST STATE BANK OF SHELBY","SHELBY","MT",131425,2,2,NA,2,2,81172,"C",48.506827,-111.867072,2013-02-01
"8328",11824,3,"5/26/90","BANK OF SHERIDAN","SHERIDAN","MT",10000,9,2,NA,2,2,NA,"",45.45548,-112.19694,1990-05-26
"8329",564856,2,"1/8/96","1ST UNITED BK","SIDNEY","MT",35523,2,1,NA,1.333333333,1.571428571,81793,"C",47.711934,-104.176354,1996-01-08
"8330",2202,3,"2/1/95","RICHLAND BANK & TRUST","SIDNEY","MT",76918,9,1,NA,1,1.571428571,81793,"C",47.711934,-104.176354,1995-02-01
"8331",564856,2,"1/31/11","1ST BK","SIDNEY","MT",108939,2,2,NA,2,1.571428571,81793,"C",47.711934,-104.176354,2011-01-31
"8332",8314,3,"9/1/09","BASIN STATE BANK","STANFORD","MT",117445,2,1,NA,1,1.571428571,NA,"",47.151357,-110.222384,2009-09-01
"8333",359,3,"5/1/94","FIRST STATE BANK OF STEVENSVILLE, MONTANA","STEVENSVILLE","MT",24000,9,2,NA,2,2,NA,"",46.50742,-114.08288,1994-05-01
"8334",18274,3,"6/9/90","MONTANA BANK OF MINERAL COUNTY","SUPERIOR","MT",17000,9,2,NA,2,2,NA,"",47.137198,-114.747599,1990-06-09
"8335",535454,2,"9/30/96","STATE BK OF TERRY","TERRY","MT",35840,2,2,NA,2,2,NA,"",46.789256,-105.312757,1996-09-30
"8336",11016,3,"12/1/98","FIRST STATE BANK OF THOMPSON FALLS","THOMPSON FALLS","MT",59551,2,2,NA,2,2,NA,"",47.744885,-115.407291,1998-12-01
"8337",11016,3,"11/1/03","FIRST STATE BANK","THOMPSON FALLS","MT",112121,2,2,NA,2,2,NA,"",47.744885,-115.407291,2003-11-01
"8338",18310,3,"9/1/96","SECURITY BANK OF THREE FORKS","THREE FORKS","MT",12650,2,2,NA,2,2,NA,"",45.89243,-111.55219,1996-09-01
"8339",566953,2,"6/20/11","STATE BK OF TOWNSEND","TOWNSEND","MT",46787,2,1,NA,1,1.25,NA,"",46.406137,-111.399649,2011-06-20
"8340",11008,1,"11/7/13","RUBY VALLEY NATIONAL BANK","TWIN BRIDGES","MT",84815,2,1,NA,1,1.2,NA,"",45.492611,-112.416508,2013-11-07
"8341",16529,3,"2/22/92","BANK OF MONTANA VALIER","VALIER","MT",1000,9,2,NA,2,2,NA,"",48.270833,-112.311973,1992-02-22
"8342",475354,2,"4/12/10","FARMERS ST BK","VICTOR","MT",323244,7,2,NA,2,1.857142857,NA,"",46.395224,-114.160159,2010-04-12
"8343",19593,3,"1/1/00","1ST SECURITY BANK OF WEST YELLOWSTONE, MONTANA","WEST YELLOWSTONE","MT",24343,2,1,NA,1,1.6,NA,"",44.763016,-111.237705,2000-01-01
"8344",3375,1,"10/20/93","FIRST NATIONAL BANK OF WHITE SULPHUR SPRINGS","WHITE SULPHUR SPRINGS","MT",18888,9,2,NA,1.666666667,1.857142857,NA,"",46.63316,-111.050627,1993-10-20
"8345",3375,1,"5/12/03","BANK OF THE ROCKIES","WHITE SULPHUR SPRINGS","MT",76172,2,2,NA,2,1.857142857,NA,"",46.63316,-111.050627,2003-05-12
"8346",3375,1,"8/28/07","BANK OF THE ROCKIES, N.A.","WHITE SULPHUR SPRINGS","MT",127642,2,2,NA,2,1.857142857,NA,"",46.63316,-111.050627,2007-08-28
"8347",8589,1,"9/9/96","FIRST NATIONAL BANK OF WHITEFISH","WHITEFISH","MT",32514,9,2,NA,2,1.777777778,94753,"C",48.406373,-114.34041,1996-09-09
"8348",444257,2,"9/17/07","GLACIER BK OF WHITEFISH","WHITEFISH","MT",193646,2,1,NA,1,1.777777778,94753,"C",48.406373,-114.34041,2007-09-17
"8349",356,3,"5/1/92","THE WHITEHALL STATE BANK","WHITEHALL","MT",1000,9,2,NA,2,2,NA,"",45.996345,-112.088845,1992-05-01
"8350",8259,1,"12/9/93","THE FIRST NATIONAL BANK","WIBAUX","MT",10650,9,2,NA,2,2,NA,"",46.824454,-104.122311,1993-12-09
"8351",15122,1,"5/26/93","WESTERN NATIONAL BANK OF WOLF POINT","WOLF POINT","MT",42285,9,2,NA,2,2,96859,"C",48.092162,-105.641935,1993-05-26
"8352",445852,2,"6/2/14","WESTERN BK OF WOLF POINT","WOLF POINT","MT",85994,2,2,NA,2,2,96859,"C",48.092162,-105.641935,2014-06-02
"8353",24919,3,"4/1/04","BANK OF STANLY","ALBEMARLE","NC",227292,2,2,NA,1.833333333,1.866666667,982,"C",35.369088,-80.196358,2004-04-01
"8354",590220,2,"5/9/11","BANK OF STANLY","ALBEMARLE","NC",341420,7,2,NA,2,1.866666667,982,"C",35.369088,-80.196358,2011-05-09
"8355",590220,2,"4/17/17","UWHARRIE BK","ALBEMARLE","NC",546231,7,2,NA,2,1.866666667,982,"C",35.369088,-80.196358,2017-04-17
"8356",1093,4,"4/29/91","FIRST SOUTHERN SAVINGS BANK, S.S.B.","ASHEBORO","NC",269754,8,2,NA,1.928571429,1.941176471,3331,"C",35.731299,-79.804246,1991-04-29
"8357",8953,1,"11/3/03","FIRST NATIONAL BANK & TRUST COMPANY","ASHEBORO","NC",618317,1,2,NA,2,1.941176471,3331,"C",35.731299,-79.804246,2003-11-03
"8358",8953,1,"12/10/12","COMMUNITYONE BANK, NA","ASHEBORO","NC",1467499,1,2,NA,2,1.941176471,3331,"C",35.731299,-79.804246,2012-12-10
"8359",8953,1,"1/7/08","COMMUNITYONE BANK, N.A.","ASHEBORO","NC",2033508,1,2,NA,2,1.941176471,3331,"C",35.731299,-79.804246,2008-01-07
"8360",3846,4,"9/17/90","ASHEVILLE SAVINGS BANK, S.S.B.","ASHEVILLE","NC",392056,8,2,NA,2,1.965517241,3358,"U",35.537101,-82.664164,1990-09-17
"8361",29663,3,"8/1/11","ASHEVILLE SAVINGS BANK, S.S.B.","ASHEVILLE","NC",750052,7,2,NA,2,1.965517241,3358,"U",35.537101,-82.664164,2011-08-01
"8362",713558,1,"1/7/13","HOMETRUST BANK","ASHEVILLE","NC",1546134,1,1,NA,1,1.965517241,3358,"U",35.537101,-82.664164,2013-01-07
"8363",212577,2,"11/28/16","HOMETRUST BK","ASHEVILLE","NC",2739837,1,2,NA,2,1.965517241,3358,"U",35.537101,-82.664164,2016-11-28
"8364",773,4,"6/30/08","BELMONT FS & LA","BELMONT","NC",85886,2,2,NA,2,2.111111111,NA,"",35.24292,-81.0373,2008-06-30
"8365",700773,1,"1/6/14","BELMONT FS & LA","BELMONT","NC",101456,2,2,NA,2,2.111111111,NA,"",35.24292,-81.0373,2014-01-06
"8366",27897,3,"3/2/09","BLACK MOUNTAIN SAVINGS BANK, SSB","BLACK MOUNTAIN","NC",32532,2,2,NA,2,1.833333333,NA,"",35.6179,-82.32123,2009-03-02
"8367",12962,3,"7/1/93","THE BANK OF BLADENBORO","BLADENBORO","NC",19000,9,2,NA,2,2,NA,"",34.621027,-78.725506,1993-07-01
"8368",34865,3,"10/1/00","HIGH COUNTRY BANK","BOONE","NC",56099,2,2,NA,2,2,9055,"C",36.212612,-81.655498,2000-10-01
"8369",4508,4,"8/26/91","CENTURA BANK","BREVARD","NC",130685,8,3,NA,3,3,10027,"C",35.229587,-82.73134,1991-08-26
"8370",2846,4,"3/23/92","COMMUNITY SAVINGS BANK, SSB","BURLINGTON","NC",139405,8,2,NA,2,2,11728,"U",36.078968,-79.408365,1992-03-23
"8371",286,4,"2/18/92","FIRST STATE SAVINGS BANK, SSB","BURLINGTON","NC",209441,8,2,NA,2,2,11728,"U",36.078968,-79.408365,1992-02-18
"8372",27789,3,"8/1/00","1ST STATE BANK","BURLINGTON","NC",327047,1,2,NA,2,2,11728,"U",36.078968,-79.408365,2000-08-01
"8373",34454,3,"12/1/07","MID CAROLINA BANK","BURLINGTON","NC",453959,7,2,NA,2,2,11728,"U",36.078968,-79.408365,2007-12-01
"8374",34570,3,"1/15/00","FIRST WESTERN BANK","BURNSVILLE","NC",63262,2,2,NA,2,2,NA,"",35.835649,-82.268193,2000-01-15
"8375",4360,4,"4/27/92","CANTON SAVINGS BANK, SSB","CANTON","NC",60179,8,2,NA,2,2,NA,"",35.53288,-82.83736,1992-04-27
"8376",35006,3,"9/5/08","CRESCENT STATE BANK","CARY","NC",880939,7,2,NA,2,2.25,NA,"",35.763369,-78.788169,2008-09-05
"8377",5491,4,"12/2/91","CENTURA BANK","CHAPEL HILL","NC",94311,8,2,NA,2,2,NA,"",36.004647,-79.054475,1991-12-02
"8378",17910,4,"9/27/07","HARRINGTON BANK, FSB","CHAPEL HILL","NC",251203,2,2,NA,2,2,NA,"",36.004647,-79.054475,2007-09-27
"8379",1,1,"4/19/93","CORESTATES BANK, NATIONAL ASSOCIATION","CHARLOTTE","NC",15208735,9,1,NA,1.82,1.736842105,15670,"U",35.249654,-80.815826,1993-04-19
"8380",1,1,"6/30/03","WACHOVIA BANK, N.A.","CHARLOTTE","NC",3.85e+08,1,1,NA,1,1.736842105,15670,"U",35.249654,-80.815826,2003-06-30
"8381",13044,1,"12/31/06","BANK OF AMERICA, N.A.","CHARLOTTE","NC",1355154455,1,1,NA,1.333333333,1.736842105,15670,"U",35.249654,-80.815826,2006-12-31
"8382",6258,4,"2/4/08","CHERRYVILLE FS & LA","CHERRYVILLE","NC",81683,2,2,NA,2,2,16075,"C",35.382722,-81.381857,2008-02-04
"8383",8177,4,"8/31/92","ROWAN SAVINGS BANK, SSB","CHINA GROVE","NC",39998,8,2,NA,1.666666667,1.8,NA,"",35.571468,-80.596523,1992-08-31
"8384",32355,3,"1/1/04","ROWAN SAVINGS BANK, SSB, INC.","CHINA GROVE","NC",139218,2,2,NA,2,1.8,NA,"",35.571468,-80.596523,2004-01-01
"8385",98,4,"11/18/91","CLYDE SAVINGS BANK, SSB","CLYDE","NC",254979,8,2,NA,2,1.444444444,NA,"",35.637588,-82.978588,1991-11-18
"8386",13558,4,"10/13/09","HOMETRUST BANK","CLYDE","NC",1470368,7,1,NA,1,1.444444444,NA,"",35.637588,-82.978588,2009-10-13
"8387",1051,4,"3/30/92","CITIZENS SAVINGS, INC., SSB","CONCORD","NC",214861,8,2,NA,1.875,1.846153846,19558,"U",35.489602,-80.580668,1992-03-30
"8388",3903,1,"4/29/94","FIRST CHARTER NATIONAL BANK","CONCORD","NC",294370,9,2,NA,2,1.846153846,19558,"U",35.489602,-80.580668,1994-04-29
"8389",31164,3,"5/1/95","SOUTHTRUST BANK OF CENTRAL CAROLINA","CONCORD","NC",566452,9,1,NA,1,1.846153846,19558,"U",35.489602,-80.580668,1995-05-01
"8390",3903,1,"12/4/98","FIRST CHARTER NATIONAL  BANK","CONCORD","NC",795365,1,2,NA,2,1.846153846,19558,"U",35.489602,-80.580668,1998-12-04
"8391",58296,3,"6/1/17","AQUESTA BANK","CORNELIUS","NC",349817,2,2,NA,2,2,NA,"",35.473286,-80.872585,2017-06-01
"8392",6343,4,"1/27/92","FIRST FEDERAL BANK","DUNN","NC",102423,8,2,NA,1.636363636,1.733333333,25039,"C",35.317576,-78.63644,1992-01-27
"8393",35465,3,"8/2/10","NEW CENTURY BANK","DUNN","NC",642483,7,2,NA,2,1.733333333,25039,"C",35.317576,-78.63644,2010-08-02
"8394",35465,3,"7/1/19","SELECT BANK & TRUST COMPANY","DUNN","NC",1257836,7,2,NA,2,1.733333333,25039,"C",35.317576,-78.63644,2019-07-01
"8395",553,4,"4/12/93","FIRST FS&LA OF DURHAM","DURHAM","NC",66428,8,2,NA,1.619047619,1.592592593,25228,"U",35.980955,-78.947743,1993-04-12
"8396",2033,3,"6/1/98","CENTRAL CAROLINA BANK AND TRUST COMPANY","DURHAM","NC",5934089,1,2,NA,2,1.592592593,25228,"U",35.980955,-78.947743,1998-06-01
"8397",28010,3,"5/1/04","HOME SAVINGS BANK, SSB OF EDEN","EDEN","NC",108789,2,2,NA,2,2,26092,"C",36.502122,-79.744547,2004-05-01
"8398",5849,4,"5/26/92","BB&T-NC","EDENTON","NC",40222,8,2,NA,2,2,26119,"C",36.065841,-76.613077,1992-05-26
"8399",34861,3,"4/1/01","GATEWAY BANK & TRUST COMPANY","ELIZABETH CITY","NC",79131,2,2,NA,2,2,26686,"C",36.297071,-76.233278,2001-04-01
"8400",2748650,2,"9/15/08","GATEWAY B&TC","ELIZABETH CITY","NC",2119700,7,2,NA,2,2,26686,"C",36.297071,-76.233278,2008-09-15
"8401",1469,4,"2/18/92","SNB SAVINGS BANK, INC., SSB OF ELKIN","ELKIN","NC",146429,8,2,NA,2,2,26848,"C",36.248754,-80.852281,1992-02-18
"8402",19861,3,"9/1/09","YADKIN VALLEY BANK AND TRUST COMPANY","ELKIN","NC",1635192,1,2,NA,2,2,26848,"C",36.248754,-80.852281,2009-09-01
"8403",28313,3,"12/1/95","ENFIELD SAVINGS BANK, SSB","ENFIELD","NC",34646,9,2,NA,2,2,27592,"C",36.179194,-77.67075,1995-12-01
"8404",2017,3,"11/1/10","THE EAST CAROLINA BANK","ENGELHARD","NC",921840,7,2,NA,2,1.833333333,NA,"",35.50962,-75.99602,2010-11-01
"8405",16560,1,"1/10/94","UNITED NATIONAL BANK","FAYETTEVILLE","NC",29916,9,2,NA,2,2,29440,"U",35.052628,-78.97684,1994-01-10
"8406",57609,3,"10/1/06","NEW CENTURY BANK SOUTH","FAYETTEVILLE","NC",113951,2,2,NA,2,2,29440,"U",35.052628,-78.97684,2006-10-01
"8407",554,4,"1/21/92","HOME FS & LA","FAYETTEVILLE","NC",160388,8,2,NA,2,2,29440,"U",35.052628,-78.97684,1992-01-21
"8408",11506,3,"5/28/90","BANK OF FOUR OAKS","FOUR OAKS","NC",68000,9,2,NA,1.5,1.727272727,NA,"",35.4282,-78.339839,1990-05-28
"8409",292524,2,"4/6/09","FOUR OAKS B&TC","FOUR OAKS","NC",921039,1,2,NA,2,1.727272727,NA,"",35.4282,-78.339839,2009-04-06
"8410",31445,3,"11/1/93","MACON SAVINGS BANK, SSB","FRANKLIN","NC",168000,9,1,NA,1.5,1.75,31384,"C",35.185699,-83.384666,1993-11-01
"8411",31445,3,"3/5/08","MACON BANK, INC.","FRANKLIN","NC",1041681,1,2,NA,2,1.75,31384,"C",35.185699,-83.384666,2008-03-05
"8412",58248,3,"2/1/09","PATRIOT STATE BANK","FUQUAY VARINA","NC",76434,2,2,NA,2,2,NA,"",35.508492,-78.813905,2009-02-01
"8413",11507,3,"2/1/14","THE FIDELITY BANK","FUQUAY VARINA","NC",1585857,1,2,NA,2,2,NA,"",35.508492,-78.813905,2014-02-01
"8414",11507,3,"1/1/07","THE FIDELITY BANK","FUQUAY-VARINA","NC",1331866,1,2,NA,2,2,NA,"",35.508492,-78.813905,2007-01-01
"8415",2449,4,"3/26/07","CITIZENS SOUTH BANK","GASTONIA","NC",740635,2,2,NA,2,1.941176471,32653,"U",35.258871,-81.151724,2007-03-26
"8416",32362,3,"5/1/02","GIBSONVILLE COMMUNITY SAVINGS BANK, SSB","GIBSONVILLE","NC",16184,2,2,NA,2,2,NA,"",36.150393,-79.610426,2002-05-01
"8417",1591,4,"5/6/91","EAST COAST SAVINGS BANK, SSB","GOLDSBORO","NC",253216,8,2,NA,2,2,33814,"U",35.387238,-77.983388,1991-05-06
"8418",23544,1,"9/30/99","ALAMANCE NATIONAL BANK","GRAHAM","NC",19680,2,2,NA,2,2,NA,"",35.972114,-79.347527,1999-09-30
"8419",5474,4,"2/28/92","GRAHAM SAVINGS BANK, SSB","GRAHAM","NC",111596,8,2,NA,2,2,NA,"",35.972114,-79.347527,1992-02-28
"8420",30508,3,"7/1/95","GRAHAM SAVINGS BANK, INC., SSB","GRAHAM","NC",125675,9,2,NA,2,2,NA,"",35.972114,-79.347527,1995-07-01
"8421",838,4,"4/6/92","GRANITE SAVINGS BANK, SSB","GRANITE FALLS","NC",87197,8,2,NA,2,1.777777778,NA,"",35.79652,-81.43065,1992-04-06
"8422",5950,3,"5/1/06","BANK OF GRANITE","GRANITE FALLS","NC",1073953,7,2,NA,2,1.777777778,NA,"",35.79652,-81.43065,2006-05-01
"8423",2036,3,"5/5/08","FARMERS & MERCHANTS BANK","GRANITE QUARRY","NC",580291,7,1,NA,1.75,1.333333333,NA,"",35.610921,-80.436124,2008-05-05
"8424",15912,1,"6/22/93","GREENSBORO NATIONAL BANK","GREENSBORO","NC",18441,9,2,NA,1.846153846,1.944444444,35164,"U",36.097302,-79.843953,1993-06-22
"8425",3722,4,"8/6/90","FIRST AMERICAN SAVINGS BANK, F.S.B.","GREENSBORO","NC",873192,8,2,NA,2.5,1.944444444,35164,"U",36.097302,-79.843953,1990-08-06
"8426",16799,3,"12/5/08","NEWBRIDGE BANK","GREENSBORO","NC",2012182,1,2,NA,2,1.944444444,35164,"U",36.097302,-79.843953,2008-12-05
"8427",617024,2,"7/20/15","NEWBRIDGE BK","GREENSBORO","NC",2732820,1,2,NA,2,1.944444444,35164,"U",36.097302,-79.843953,2015-07-20
"8428",32705,3,"2/1/93","NEW EAST BANK OF GREENVILLE","GREENVILLE","NC",29000,9,2,NA,2,2,35380,"U",35.582955,-77.370517,1993-02-01
"8429",34934,3,"6/1/19","UNION BANK","GREENVILLE","NC",745385,7,2,NA,2,2,35380,"U",35.582955,-77.370517,2019-06-01
"8430",26795,3,"11/1/92","TOPSAIL STATE BANK","HAMPSTEAD","NC",41000,9,1,NA,1.5,1.666666667,36585,"C",34.385913,-77.650522,1992-11-01
"8431",34438,3,"4/1/99","MOUNTAINBANK","HENDERSONVILLE","NC",58543,2,2,NA,2,2,NA,"",35.260468,-82.553068,1999-04-01
"8432",57763,3,"9/1/10","MOUNTAIN 1ST BANK & TRUST COMPANY","HENDERSONVILLE","NC",810049,7,2,NA,2,2,NA,"",35.260468,-82.553068,2010-09-01
"8433",6776,4,"8/24/92","HERTFORD SAVINGS BANK, SSB","HERTFORD","NC",8736,8,2,NA,2,2,NA,"",36.168529,-76.373128,1992-08-24
"8434",31345,3,"6/1/99","HERTFORD SAVINGS BANK, SSB","HERTFORD","NC",14633,2,2,NA,2,2,NA,"",36.168529,-76.373128,1999-06-01
"8435",29619,3,"7/1/93","FIRST SAVINGS BANK, INC., SSB","HICKORY","NC",164000,9,2,NA,2,2,38647,"U",35.754921,-81.421074,1993-07-01
"8436",34083,3,"1/1/05","CATAWBA VALLEY BANK","HICKORY","NC",442417,2,2,NA,2,2,38647,"U",35.754921,-81.421074,2005-01-01
"8437",9856,3,"7/1/93","CENTRAL STATE BANK","HIGH POINT","NC",35000,9,2,NA,2,1.846153846,38809,"U",35.941475,-80.011204,1993-07-01
"8438",2233,4,"7/16/90","BB&T FSB OF HIGH POINT","HIGH POINT","NC",234025,8,2,NA,2,1.846153846,38809,"U",35.941475,-80.011204,1990-07-16
"8439",4580,4,"9/21/92","OLD STONE BANK OF NC, A FSB","HIGH POINT","NC",577847,8,1,NA,1.6,1.846153846,38809,"U",35.941475,-80.011204,1992-09-21
"8440",12267,3,"9/1/05","HIGH POINT BANK AND TRUST COMPANY","HIGH POINT","NC",645938,1,2,NA,2,1.846153846,38809,"U",35.941475,-80.011204,2005-09-01
"8441",5262,4,"3/18/92","HILLSBOROUGH SAVINGS BANK, SSB","HILLSBOROUGH","NC",81603,8,2,NA,2,2,NA,"",36.077432,-79.085469,1992-03-18
"8442",30384,3,"12/1/98","HILLSBOROUGH SAVINGS BANK, SSB","HILLSBOROUGH","NC",132068,2,2,NA,2,2,NA,"",36.077432,-79.085469,1998-12-01
"8443",58899,3,"11/1/10","COASTAL BANK & TRUST","JACKSONVILLE","NC",47131,2,2,NA,2,2,42400,"U",34.744934,-77.417934,2010-11-01
"8444",3869123,2,"8/27/18","COASTAL BK & TR","JACKSONVILLE","NC",108290,2,2,NA,2,2,42400,"U",34.744934,-77.417934,2018-08-27
"8445",29771,3,"8/1/93","KENLY SAVINGS BANK, S.S.B.","KENLY","NC",74000,9,2,NA,2,2,NA,"",35.59627,-78.12416,1993-08-01
"8446",29771,3,"9/1/98","KENLY SAVINGS BANK, INC., S.S.B.","KENLY","NC",114497,2,2,NA,2,2,NA,"",35.59627,-78.12416,1998-09-01
"8447",29771,3,"11/1/03","KS BANK, INC.","KENLY","NC",194210,2,2,NA,2,2,NA,"",35.59627,-78.12416,2003-11-01
"8448",34510,3,"10/1/99","INDEPENDENCE BANK","KERNERSVILLE","NC",29877,2,2,NA,2,2,NA,"",36.118312,-80.101271,1999-10-01
"8449",27558,3,"6/1/95","OLD NORTH STATE BANK","KING","NC",46732,9,2,NA,2,2,NA,"",36.320179,-80.292174,1995-06-01
"8450",30459,3,"5/1/95","HOME SAVINGS BANK, INC., SSB","KINGS MOUNTAIN","NC",95385,9,2,NA,2,1.857142857,NA,"",35.18319,-81.33786,1995-05-01
"8451",850,4,"10/14/97","FIRST CAROLINA FEDERAL SAVINGS BANK","KINGS MOUNTAIN","NC",101739,2,2,NA,2,1.857142857,NA,"",35.18319,-81.33786,1997-10-14
"8452",34934,3,"10/1/05","THE LITTLE BANK, INCORPORATED","KINSTON","NC",156741,2,2,NA,2,2,45397,"C",35.282949,-77.613693,2005-10-01
"8453",8176,4,"4/8/91","BB&T-NC                          .","KINSTON","NC",342139,8,2,NA,2,2,45397,"C",35.282949,-77.613693,1991-04-08
"8454",8189,4,"9/14/92","LANDIS SAVINGS BANK, S.S.B.","LANDIS","NC",18681,8,2,NA,2,2,NA,"",35.545428,-80.608038,1992-09-14
"8455",32366,3,"6/1/99","BANK OF THE CAROLINAS","LANDIS","NC",31585,2,2,NA,2,2,NA,"",35.545428,-80.608038,1999-06-01
"8456",25839,3,"11/1/92","FIRST SCOTLAND BANK","LAURINBURG","NC",27000,9,2,NA,2.5,2.166666667,48178,"C",34.76428,-79.472888,1992-11-01
"8457",34966,3,"5/1/16","FIRST CAPITAL BANK","LAURINBURG","NC",51831,2,2,NA,2,2.166666667,48178,"C",34.76428,-79.472888,2016-05-01
"8458",1776,4,"10/4/91","SCOTLAND SAVINGS BANK, SSB","LAURINBURG","NC",53593,8,2,NA,2,2.166666667,48178,"C",34.76428,-79.472888,1991-10-04
"8459",8172,4,"9/17/90","CALDWELL SAVINGS BANK, INC., S.S.B.","LENOIR","NC",49739,8,2,NA,2,2,NA,"",35.937564,-81.539847,1990-09-17
"8460",32345,3,"12/1/93","CCB SAVINGS BANK OF LENOIR, INC., SSB","LENOIR","NC",110000,9,2,NA,2,2,NA,"",35.937564,-81.539847,1993-12-01
